"task_id","run_id","imputation","cell_id","scenario","n","validated","m","k","chunk_id","chunks_per_cell","reps","reps_per_cell","base_seed"
268,"gs_n2000_full_20260901_r2","pmm",6,"GS",2000,500,25,10,18,50,50,2500,9000850
269,"gs_n2000_full_20260901_r2","pmm",6,"GS",2000,500,25,10,19,50,50,2500,9000900
270,"gs_n2000_full_20260901_r2","pmm",6,"GS",2000,500,25,10,20,50,50,2500,9000950
271,"gs_n2000_full_20260901_r2","pmm",6,"GS",2000,500,25,10,21,50,50,2500,9001000
272,"gs_n2000_full_20260901_r2","pmm",6,"GS",2000,500,25,10,22,50,50,2500,9001050
273,"gs_n2000_full_20260901_r2","pmm",6,"GS",2000,500,25,10,23,50,50,2500,9001100
274,"gs_n2000_full_20260901_r2","pmm",6,"GS",2000,500,25,10,24,50,50,2500,9001150
275,"gs_n2000_full_20260901_r2","pmm",6,"GS",2000,500,25,10,25,50,50,2500,9001200
276,"gs_n2000_full_20260901_r2","pmm",6,"GS",2000,500,25,10,26,50,50,2500,9001250
277,"gs_n2000_full_20260901_r2","pmm",6,"GS",2000,500,25,10,27,50,50,2500,9001300
278,"gs_n2000_full_20260901_r2","pmm",6,"GS",2000,500,25,10,28,50,50,2500,9001350
279,"gs_n2000_full_20260901_r2","pmm",6,"GS",2000,500,25,10,29,50,50,2500,9001400
280,"gs_n2000_full_20260901_r2","pmm",6,"GS",2000,500,25,10,30,50,50,2500,9001450
281,"gs_n2000_full_20260901_r2","pmm",6,"GS",2000,500,25,10,31,50,50,2500,9001500
282,"gs_n2000_full_20260901_r2","pmm",6,"GS",2000,500,25,10,32,50,50,2500,9001550
283,"gs_n2000_full_20260901_r2","pmm",6,"GS",2000,500,25,10,33,50,50,2500,9001600
284,"gs_n2000_full_20260901_r2","pmm",6,"GS",2000,500,25,10,34,50,50,2500,9001650
285,"gs_n2000_full_20260901_r2","pmm",6,"GS",2000,500,25,10,35,50,50,2500,9001700
286,"gs_n2000_full_20260901_r2","pmm",6,"GS",2000,500,25,10,36,50,50,2500,9001750
287,"gs_n2000_full_20260901_r2","pmm",6,"GS",2000,500,25,10,37,50,50,2500,9001800
288,"gs_n2000_full_20260901_r2","pmm",6,"GS",2000,500,25,10,38,50,50,2500,9001850
289,"gs_n2000_full_20260901_r2","pmm",6,"GS",2000,500,25,10,39,50,50,2500,9001900
290,"gs_n2000_full_20260901_r2","pmm",6,"GS",2000,500,25,10,40,50,50,2500,9001950
291,"gs_n2000_full_20260901_r2","pmm",6,"GS",2000,500,25,10,41,50,50,2500,9002000
292,"gs_n2000_full_20260901_r2","pmm",6,"GS",2000,500,25,10,42,50,50,2500,9002050
293,"gs_n2000_full_20260901_r2","pmm",6,"GS",2000,500,25,10,43,50,50,2500,9002100
294,"gs_n2000_full_20260901_r2","pmm",6,"GS",2000,500,25,10,44,50,50,2500,9002150
295,"gs_n2000_full_20260901_r2","pmm",6,"GS",2000,500,25,10,45,50,50,2500,9002200
296,"gs_n2000_full_20260901_r2","pmm",6,"GS",2000,500,25,10,46,50,50,2500,9002250
297,"gs_n2000_full_20260901_r2","pmm",6,"GS",2000,500,25,10,47,50,50,2500,9002300
298,"gs_n2000_full_20260901_r2","pmm",6,"GS",2000,500,25,10,48,50,50,2500,9002350
299,"gs_n2000_full_20260901_r2","pmm",6,"GS",2000,500,25,10,49,50,50,2500,9002400
300,"gs_n2000_full_20260901_r2","pmm",6,"GS",2000,500,25,10,50,50,50,2500,9002450
301,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,1,50,50,2500,9100000
302,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,2,50,50,2500,9100050
303,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,3,50,50,2500,9100100
304,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,4,50,50,2500,9100150
305,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,5,50,50,2500,9100200
306,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,6,50,50,2500,9100250
307,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,7,50,50,2500,9100300
308,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,8,50,50,2500,9100350
309,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,9,50,50,2500,9100400
310,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,10,50,50,2500,9100450
311,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,11,50,50,2500,9100500
312,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,12,50,50,2500,9100550
313,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,13,50,50,2500,9100600
314,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,14,50,50,2500,9100650
315,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,15,50,50,2500,9100700
316,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,16,50,50,2500,9100750
317,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,17,50,50,2500,9100800
318,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,18,50,50,2500,9100850
319,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,19,50,50,2500,9100900
320,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,20,50,50,2500,9100950
321,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,21,50,50,2500,9101000
322,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,22,50,50,2500,9101050
323,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,23,50,50,2500,9101100
324,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,24,50,50,2500,9101150
325,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,25,50,50,2500,9101200
326,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,26,50,50,2500,9101250
327,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,27,50,50,2500,9101300
328,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,28,50,50,2500,9101350
329,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,29,50,50,2500,9101400
330,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,30,50,50,2500,9101450
331,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,31,50,50,2500,9101500
332,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,32,50,50,2500,9101550
333,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,33,50,50,2500,9101600
334,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,34,50,50,2500,9101650
335,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,35,50,50,2500,9101700
336,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,36,50,50,2500,9101750
337,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,37,50,50,2500,9101800
338,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,38,50,50,2500,9101850
339,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,39,50,50,2500,9101900
340,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,40,50,50,2500,9101950
341,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,41,50,50,2500,9102000
342,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,42,50,50,2500,9102050
343,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,43,50,50,2500,9102100
344,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,44,50,50,2500,9102150
345,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,45,50,50,2500,9102200
346,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,46,50,50,2500,9102250
347,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,47,50,50,2500,9102300
348,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,48,50,50,2500,9102350
349,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,49,50,50,2500,9102400
350,"gs_n2000_full_20260901_r2","pmm",7,"GS",2000,500,25,20,50,50,50,2500,9102450
351,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,1,50,50,2500,9200000
352,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,2,50,50,2500,9200050
353,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,3,50,50,2500,9200100
354,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,4,50,50,2500,9200150
355,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,5,50,50,2500,9200200
356,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,6,50,50,2500,9200250
357,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,7,50,50,2500,9200300
358,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,8,50,50,2500,9200350
359,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,9,50,50,2500,9200400
360,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,10,50,50,2500,9200450
361,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,11,50,50,2500,9200500
362,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,12,50,50,2500,9200550
363,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,13,50,50,2500,9200600
364,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,14,50,50,2500,9200650
365,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,15,50,50,2500,9200700
366,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,16,50,50,2500,9200750
367,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,17,50,50,2500,9200800
368,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,18,50,50,2500,9200850
369,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,19,50,50,2500,9200900
370,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,20,50,50,2500,9200950
371,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,21,50,50,2500,9201000
372,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,22,50,50,2500,9201050
373,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,23,50,50,2500,9201100
374,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,24,50,50,2500,9201150
375,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,25,50,50,2500,9201200
376,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,26,50,50,2500,9201250
377,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,27,50,50,2500,9201300
378,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,28,50,50,2500,9201350
379,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,29,50,50,2500,9201400
380,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,30,50,50,2500,9201450
381,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,31,50,50,2500,9201500
382,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,32,50,50,2500,9201550
383,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,33,50,50,2500,9201600
384,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,34,50,50,2500,9201650
385,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,35,50,50,2500,9201700
386,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,36,50,50,2500,9201750
387,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,37,50,50,2500,9201800
388,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,38,50,50,2500,9201850
389,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,39,50,50,2500,9201900
390,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,40,50,50,2500,9201950
391,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,41,50,50,2500,9202000
392,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,42,50,50,2500,9202050
393,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,43,50,50,2500,9202100
394,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,44,50,50,2500,9202150
395,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,45,50,50,2500,9202200
396,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,46,50,50,2500,9202250
397,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,47,50,50,2500,9202300
398,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,48,50,50,2500,9202350
399,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,49,50,50,2500,9202400
400,"gs_n2000_full_20260901_r2","pmm",8,"GS",2000,500,25,30,50,50,50,2500,9202450
401,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,1,50,50,2500,9300000
402,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,2,50,50,2500,9300050
403,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,3,50,50,2500,9300100
404,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,4,50,50,2500,9300150
405,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,5,50,50,2500,9300200
406,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,6,50,50,2500,9300250
407,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,7,50,50,2500,9300300
408,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,8,50,50,2500,9300350
409,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,9,50,50,2500,9300400
410,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,10,50,50,2500,9300450
411,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,11,50,50,2500,9300500
412,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,12,50,50,2500,9300550
413,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,13,50,50,2500,9300600
414,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,14,50,50,2500,9300650
415,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,15,50,50,2500,9300700
416,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,16,50,50,2500,9300750
417,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,17,50,50,2500,9300800
418,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,18,50,50,2500,9300850
419,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,19,50,50,2500,9300900
420,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,20,50,50,2500,9300950
421,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,21,50,50,2500,9301000
422,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,22,50,50,2500,9301050
423,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,23,50,50,2500,9301100
424,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,24,50,50,2500,9301150
425,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,25,50,50,2500,9301200
426,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,26,50,50,2500,9301250
427,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,27,50,50,2500,9301300
428,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,28,50,50,2500,9301350
429,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,29,50,50,2500,9301400
430,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,30,50,50,2500,9301450
431,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,31,50,50,2500,9301500
432,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,32,50,50,2500,9301550
433,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,33,50,50,2500,9301600
434,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,34,50,50,2500,9301650
435,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,35,50,50,2500,9301700
436,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,36,50,50,2500,9301750
437,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,37,50,50,2500,9301800
438,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,38,50,50,2500,9301850
439,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,39,50,50,2500,9301900
440,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,40,50,50,2500,9301950
441,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,41,50,50,2500,9302000
442,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,42,50,50,2500,9302050
443,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,43,50,50,2500,9302100
444,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,44,50,50,2500,9302150
445,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,45,50,50,2500,9302200
446,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,46,50,50,2500,9302250
447,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,47,50,50,2500,9302300
448,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,48,50,50,2500,9302350
449,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,49,50,50,2500,9302400
450,"gs_n2000_full_20260901_r2","pmm",9,"GS",2000,500,50,5,50,50,50,2500,9302450
451,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,1,50,50,2500,9400000
452,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,2,50,50,2500,9400050
453,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,3,50,50,2500,9400100
454,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,4,50,50,2500,9400150
455,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,5,50,50,2500,9400200
456,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,6,50,50,2500,9400250
457,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,7,50,50,2500,9400300
458,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,8,50,50,2500,9400350
459,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,9,50,50,2500,9400400
460,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,10,50,50,2500,9400450
461,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,11,50,50,2500,9400500
462,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,12,50,50,2500,9400550
463,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,13,50,50,2500,9400600
464,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,14,50,50,2500,9400650
465,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,15,50,50,2500,9400700
466,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,16,50,50,2500,9400750
467,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,17,50,50,2500,9400800
468,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,18,50,50,2500,9400850
469,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,19,50,50,2500,9400900
470,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,20,50,50,2500,9400950
471,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,21,50,50,2500,9401000
472,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,22,50,50,2500,9401050
473,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,23,50,50,2500,9401100
474,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,24,50,50,2500,9401150
475,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,25,50,50,2500,9401200
476,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,26,50,50,2500,9401250
477,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,27,50,50,2500,9401300
478,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,28,50,50,2500,9401350
479,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,29,50,50,2500,9401400
480,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,30,50,50,2500,9401450
481,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,31,50,50,2500,9401500
482,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,32,50,50,2500,9401550
483,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,33,50,50,2500,9401600
484,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,34,50,50,2500,9401650
485,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,35,50,50,2500,9401700
486,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,36,50,50,2500,9401750
487,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,37,50,50,2500,9401800
488,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,38,50,50,2500,9401850
489,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,39,50,50,2500,9401900
490,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,40,50,50,2500,9401950
491,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,41,50,50,2500,9402000
492,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,42,50,50,2500,9402050
493,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,43,50,50,2500,9402100
494,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,44,50,50,2500,9402150
495,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,45,50,50,2500,9402200
496,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,46,50,50,2500,9402250
497,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,47,50,50,2500,9402300
498,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,48,50,50,2500,9402350
499,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,49,50,50,2500,9402400
500,"gs_n2000_full_20260901_r2","pmm",10,"GS",2000,500,50,10,50,50,50,2500,9402450
501,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,1,50,50,2500,9500000
502,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,2,50,50,2500,9500050
503,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,3,50,50,2500,9500100
504,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,4,50,50,2500,9500150
505,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,5,50,50,2500,9500200
506,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,6,50,50,2500,9500250
507,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,7,50,50,2500,9500300
508,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,8,50,50,2500,9500350
509,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,9,50,50,2500,9500400
510,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,10,50,50,2500,9500450
511,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,11,50,50,2500,9500500
512,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,12,50,50,2500,9500550
513,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,13,50,50,2500,9500600
514,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,14,50,50,2500,9500650
515,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,15,50,50,2500,9500700
516,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,16,50,50,2500,9500750
517,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,17,50,50,2500,9500800
518,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,18,50,50,2500,9500850
519,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,19,50,50,2500,9500900
520,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,20,50,50,2500,9500950
521,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,21,50,50,2500,9501000
522,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,22,50,50,2500,9501050
523,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,23,50,50,2500,9501100
524,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,24,50,50,2500,9501150
525,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,25,50,50,2500,9501200
526,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,26,50,50,2500,9501250
527,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,27,50,50,2500,9501300
528,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,28,50,50,2500,9501350
529,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,29,50,50,2500,9501400
530,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,30,50,50,2500,9501450
531,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,31,50,50,2500,9501500
532,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,32,50,50,2500,9501550
533,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,33,50,50,2500,9501600
534,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,34,50,50,2500,9501650
535,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,35,50,50,2500,9501700
536,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,36,50,50,2500,9501750
537,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,37,50,50,2500,9501800
538,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,38,50,50,2500,9501850
539,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,39,50,50,2500,9501900
540,"gs_n2000_full_20260901_r2","pmm",11,"GS",2000,500,50,20,40,50,50,2500,9501950
